user_id,target_sequence_id,Prior.Problem.Count,Prior.Correct.Count,Prior.Percent.Correct,Class.ID,Class.Section.ID,Class.Grade,Teacher.ID,Guessed.Gender,Birthyear,Location.ID,Role.Type,Location.Type,School.ID,District.ID,State.ID,Prior.Assignments.Assigned,Prior.Assignment.Count,Prior.Completion.Count,Prior.Percent.Completion,Prior.Class.Percent.Completion,Z.Scored.Mastery.Speed,Prior.Homework.Assigned,Prior.Homework.Count,Prior.Homework.Completion.Count,Prior.Homework.Percent.Completion,Prior.Class.Homework.Percent.Completion,Z.Scored.HW.Mastery.Speed,Number.All.Problems.in.Posttest,Number.Complete.Problems.in.Posttest,Number.Correct.Problems.in.Posttest,Assigment.Completed,Condition,actual_experiment,target_assignment_id,target_assignment_complete,pcomplete3,pcomplete2,pcomplete1,actual,complete,condition,p_complete
501359,694202,45,37,0.8222222222222222,53937,108901,"""8""",216389,"""Uknown""","""2000""",1411,"""Student""","""School""",1411,11886,22,10,9,9,1,0.9631336405529954,-0.21763812,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment,1,2173987,1,0.98,0.83,0.96555597,1,1,1,0.998770796747741
501359,754873,59,50,0.847457627118644,53937,108901,"""8""",216389,"""Uknown""","""2000""",1411,"""Student""","""School""",1411,11886,22,10,10,10,1,0.9760765550239234,-0.238831,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,control,1,2204234,1,0.98,0.82,0.9588975,0,0,0,0.9985455279197677
501361,694202,64,47,0.734375,53937,108901,"""8""",216389,"""Uknown""","""2000""",1411,"""Student""","""School""",1411,11886,22,10,9,9,1,0.9631336405529954,0.5447188000000001,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment,1,2173987,1,0.95,0.88,0.9647993,0,0,1,0.9994489682001036
501361,754873,81,58,0.7160493827160493,53937,108901,"""8""",216389,"""Uknown""","""2000""",1411,"""Student""","""School""",1411,11886,22,10,10,10,1,0.9760765550239234,0.44849396,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment1,1,2204234,1,0.99,0.88,0.93690026,1,1,1,0.9995843841469108
501363,754873,75,44,0.5866666666666666,53937,108901,"""8""",216389,"""Uknown""","""2000""",1411,"""Student""","""School""",1411,11886,22,10,10,8,0.8,0.9760765550239234,0.57678199,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment1,0,2204234,0,0.76,0.76,0.6980378,0,0,1,0.9941811868070268
501365,754873,64,49,0.765625,53937,108901,"""8""",216389,"""Uknown""","""2000""",1411,"""Student""","""School""",1411,11886,22,10,10,10,1,0.9760765550239234,-0.088069707,NA,NA,NA,NA,NA,NA,2,1,0,0,treatment1,1,2204234,1,0.92,0.91,0.9552765,0,0,1,0.9996491922352347
501366,694202,64,47,0.734375,53937,108901,"""8""",216389,"""Female""","""2000""",1411,"""Student""","""School""",1411,11886,22,10,9,9,1,0.9631336405529954,0.35299522,NA,NA,NA,NA,NA,NA,2,2,0,1,control,1,2173987,1,0.96,0.84,0.96593213,1,1,0,0.9988773318328938
501366,754873,96,64,0.6666666666666666,53937,108901,"""8""",216389,"""Female""","""2000""",1411,"""Student""","""School""",1411,11886,22,10,10,10,1,0.9760765550239234,0.24579085,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment1,1,2204234,1,0.94,0.79,0.94491917,1,1,1,0.9970191390746923
501373,694143,320,267,0.834375,53750,108528,"""""",499458,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,7,3,3,1,0.7586206896551725,0.6035918,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment,0,2126164,0,0.79,0.84,0.64028,0,0,1,0.9990729478224181
501515,803956,49,28,0.5714285714285714,53918,108859,"""6""",285903,"""Male""","""2007""",8576,"""Student""","""School""",8576,11919,22,8,4,4,1,0.9245283018867924,-0.37889394,2,NA,NA,NA,NA,NA,4,4,3,1,treatment,1,2055011,1,0.96,0.84,0.80889165,1,1,1,0.9993130870489161
501516,803956,41,25,0.6097560975609756,53918,108859,"""6""",285903,"""Male""","""2007""",8576,"""Student""","""School""",8576,11919,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,1,control,1,2055011,1,0.77,0.6,0.9236683,1,1,0,0.8105335454769703
501517,803956,50,32,0.64,53918,108859,"""6""",285903,"""Male""","""2007""",8576,"""Student""","""School""",8576,11919,22,8,1,1,1,0.9245283018867924,0.15199444,2,NA,NA,NA,NA,NA,4,4,2,1,control,1,2055011,1,0.93,0.69,0.943295,1,1,0,0.9796764007462347
501518,803956,52,31,0.5961538461538461,53918,108859,"""6""",285903,"""Male""","""2007""",8576,"""Student""","""School""",8576,11919,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,1,treatment,1,2055011,1,0.81,0.69,0.92425025,1,1,1,0.9661252451225198
501519,803956,55,29,0.5272727272727272,53918,108859,"""6""",285903,"""Female""","""2006""",8576,"""Student""","""School""",8576,11919,22,8,4,4,1,0.9245283018867924,-0.0062250765,2,NA,NA,NA,NA,NA,4,4,2,1,treatment,1,2055011,1,0.96,0.87,0.8351772,1,1,1,0.9995772750398737
501520,803956,55,26,0.4727272727272727,53918,108859,"""6""",285903,"""Male""","""2007""",8576,"""Student""","""School""",8576,11919,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,treatment,1,2055011,1,0.82,0.77,0.9245771,1,1,1,0.9927039806770077
501521,803956,50,28,0.56,53918,108859,"""6""",285903,"""Male""","""2006""",8576,"""Student""","""School""",8576,11919,22,8,4,4,1,0.9245283018867924,-0.74207991,2,NA,NA,NA,NA,NA,4,4,2,1,control,1,2055011,1,0.94,0.83,0.8315097,1,1,0,0.9990181027314428
501522,803956,50,31,0.62,53918,108859,"""6""",285903,"""Female""","""2007""",8576,"""Student""","""School""",8576,11919,22,8,4,4,1,0.9245283018867924,-0.030968092000000003,2,NA,NA,NA,NA,NA,4,4,1,1,control,1,2055011,1,0.94,0.9,0.7877564,1,1,0,0.9997723520208002
501523,803956,56,36,0.6428571428571429,53918,108859,"""6""",285903,"""Female""","""2006""",8576,"""Student""","""School""",8576,11919,22,8,4,4,1,0.9245283018867924,1.4087377,2,NA,NA,NA,NA,NA,4,4,2,1,treatment,1,2055011,1,0.99,0.91,0.8956816,1,1,1,0.9997929697396537
501524,803956,50,23,0.46,53918,108859,"""6""",285903,"""Male""","""2007""",8576,"""Student""","""School""",8576,11919,22,8,3,3,1,0.9245283018867924,0.33201417,2,NA,NA,NA,NA,NA,4,NA,NA,NA,control,1,2055011,1,0.93,0.83,0.9365357,0,0,0,0.9985683607500705
501525,803956,77,38,0.4935064935064935,53918,108859,"""6""",285903,"""Male""","""2007""",8576,"""Student""","""School""",8576,11919,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,1,treatment,1,2055011,1,0.76,0.74,0.8659279,1,1,1,0.9857474052757637
501526,803956,25,10,0.4,53918,108859,"""6""",285903,"""Female""","""2007""",8576,"""Student""","""School""",8576,11919,22,8,4,0,0,0.9245283018867924,-0.18999305,2,NA,NA,NA,NA,NA,4,NA,NA,NA,treatment,0,2055011,0,0.51,0.53,0.20717123,0,0,1,0.7512103038996604
501527,803956,42,27,0.6428571428571429,53918,108859,"""6""",285903,"""Female""","""2007""",8576,"""Student""","""School""",8576,11919,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,control,1,2055011,1,0.86,0.74,0.92381155,1,1,0,0.9894629597149125
501528,803956,46,24,0.5217391304347826,53918,108859,"""6""",285903,"""Male""","""2007""",8576,"""Student""","""School""",8576,11919,22,8,3,3,1,0.9245283018867924,0.48715579999999997,2,NA,NA,NA,NA,NA,4,3,1,0,treatment,0,2055011,0,0.93,0.88,0.74544674,0,0,1,0.9996942844723068
501529,803956,43,25,0.5813953488372093,53918,108859,"""6""",285903,"""Male""","""2006""",8576,"""Student""","""School""",8576,11919,22,8,4,4,1,0.9245283018867924,0.09050603199999999,2,NA,NA,NA,NA,NA,4,4,1,1,control,1,2055011,1,0.94,0.85,0.7364048,1,1,0,0.9995005551573509
501531,803956,57,28,0.4912280701754386,53918,108859,"""6""",285903,"""Male""","""2007""",8576,"""Student""","""School""",8576,11919,22,8,2,2,1,0.9245283018867924,0.45408753,2,NA,NA,NA,NA,NA,4,4,2,1,treatment,1,2055011,1,0.92,0.86,0.9484931,1,1,1,0.9991153294476958
501532,803956,40,29,0.725,53918,108859,"""6""",285903,"""Female""","""2007""",8576,"""Student""","""School""",8576,11919,22,8,4,4,1,0.9245283018867924,-0.015707934,2,NA,NA,NA,NA,NA,4,4,2,1,treatment,1,2055011,1,0.94,0.86,0.91187286,1,1,1,0.999284258326248
501533,803956,43,27,0.627906976744186,53918,108859,"""6""",285903,"""Female""","""2006""",8576,"""Student""","""School""",8576,11919,22,8,4,4,1,0.9245283018867924,-0.31887257,2,NA,NA,NA,NA,NA,4,4,2,1,treatment,1,2055011,1,0.93,0.85,0.85087544,1,1,1,0.999249787651498
501534,803956,52,30,0.5769230769230769,53918,108859,"""6""",285903,"""Female""","""2007""",8576,"""Student""","""School""",8576,11919,22,8,4,4,1,0.9245283018867924,-0.49995592,2,NA,NA,NA,NA,NA,4,4,2,1,control,1,2055011,1,0.93,0.83,0.9375794,1,1,0,0.99856368149885
501536,803956,48,31,0.6458333333333334,53918,108859,"""6""",285903,"""Female""","""2007""",8576,"""Student""","""School""",8576,11919,22,8,4,4,1,0.9245283018867924,-0.19596705,2,NA,NA,NA,NA,NA,4,4,1,1,treatment,1,2055011,1,0.93,0.92,0.8783767,1,1,1,0.9997826420059523
501610,796926,148,105,0.7094594594594594,53960,108946,"""7""",215467,"""Female""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,5,5,1,0.9770114942528738,-0.16048422,4,NA,NA,NA,1,NA,2,2,2,1,treatment1,1,2074319,1,0.96,0.88,0.95917964,1,1,1,0.9994842980291916
501611,796926,139,94,0.6762589928057554,53960,108946,"""7""",215467,"""Male""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,1,1,1,0.9770114942528738,-0.55027604,4,NA,NA,NA,1,NA,2,2,0,1,treatment1,1,2074319,1,0.9,0.75,0.9554243,1,1,1,0.9920566999759148
501612,796926,154,96,0.6233766233766234,53960,108946,"""7""",215467,"""Male""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,5,5,1,0.9770114942528738,0.41150111,4,NA,NA,NA,1,NA,2,2,0,1,treatment1,1,2074319,1,0.75,0.64,0.94386125,1,1,1,0.8859727991116493
501613,694143,505,278,0.5504950495049507,53960,108946,"""7""",215467,"""Female""","""2018""",1411,"""Student""","""School""",1411,11886,22,24,22,21,0.9545454545454546,0.9855072463768116,0.40968877,NA,NA,NA,NA,NA,NA,2,2,1,1,control,1,2154438,1,0.8,0.76,0.7168047,1,1,0,0.9949176145554647
501613,796926,215,110,0.5116279069767442,53960,108946,"""7""",215467,"""Female""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,10,10,1,0.9770114942528738,-0.14469415,4,4,4,1,1,0,2,2,2,1,control,1,2074319,1,0.84,0.73,0.9433819,1,1,0,0.985141798794164
501614,796926,142,83,0.5845070422535211,53960,108946,"""7""",215467,"""Male""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,4,4,1,0.9770114942528738,1.4909493999999999,4,NA,NA,NA,1,NA,2,2,0,1,treatment1,1,2074319,1,0.8,0.68,0.8650023,1,1,1,0.9643626916036205
501615,796926,169,83,0.4911242603550296,53960,108946,"""7""",215467,"""Female""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,3,3,1,0.9770114942528738,0.45387295,4,NA,NA,NA,1,NA,2,2,1,1,treatment1,1,2074319,1,0.68,0.59,0.45176166,1,1,1,0.9091525710899535
501617,694143,284,168,0.5915492957746479,53960,108946,"""7""",215467,"""Male""","""2018""",1411,"""Student""","""School""",1411,11886,22,24,16,15,0.9375,0.9855072463768116,-0.19430625,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,control,0,2154438,0,0.77,0.76,0.74143269999999994,0,0,0,0.9936545901124931
501617,694203,247,142,0.5748987854251012,53960,108946,"""7""",215467,"""Male""","""2018""",1411,"""Student""","""School""",1411,11886,22,24,5,5,1,0.9823529411764704,-0.43842956,4,NA,NA,NA,NA,NA,2,2,0,1,treatment,1,2133927,1,0.77,0.75,0.82925296,1,1,1,0.9899426541737619
501617,796926,107,63,0.5887850467289719,53960,108946,"""7""",215467,"""Male""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,4,4,1,0.9770114942528738,-0.49699768,4,NA,NA,NA,1,NA,2,2,1,1,control,1,2074319,1,0.78,0.79,0.94677484,1,1,0,0.9934874326745983
501618,796926,161,106,0.6583850931677018,53960,108946,"""7""",215467,"""Male""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,5,5,1,0.9770114942528738,-0.24058679,4,NA,NA,NA,1,NA,2,2,1,1,treatment1,1,2074319,1,0.96,0.86,0.95059574,1,1,1,0.9992670075164194
501619,694203,480,319,0.6645833333333333,53960,108946,"""7""",215467,"""Female""","""2018""",1411,"""Student""","""School""",1411,11886,22,24,19,19,1,0.9823529411764704,-0.11386719,4,NA,NA,NA,NA,NA,2,2,0,1,treatment,1,2133927,1,0.98,0.88,0.94898474,1,1,1,0.9995468315272995
501619,796926,150,96,0.64,53960,108946,"""7""",215467,"""Female""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,4,4,1,0.9770114942528738,0.15019196,4,NA,NA,NA,1,NA,2,2,1,1,control,1,2074319,1,0.93,0.84,0.9670849,1,1,0,0.9986962465029275
501620,694143,462,322,0.696969696969697,53960,108946,"""7""",215467,"""Uknown""","""2018""",1411,"""Student""","""School""",1411,11886,22,24,21,21,1,0.9855072463768116,-0.049733087,NA,NA,NA,NA,NA,NA,2,2,2,1,control,1,2154438,1,0.96,0.85,0.91569453,1,1,0,0.999205947949441
501620,796926,149,106,0.7114093959731543,53960,108946,"""7""",215467,"""Uknown""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,5,5,1,0.9770114942528738,-0.21674831,4,NA,NA,NA,1,NA,2,2,2,1,control,1,2074319,1,0.97,0.85,0.95911163,1,1,0,0.9991336306311277
501621,694143,443,322,0.7268623024830699,53960,108946,"""7""",215467,"""Uknown""","""2018""",1411,"""Student""","""School""",1411,11886,22,24,23,23,1,0.9855072463768116,-0.30363166,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment,0,2154438,0,0.99,0.92,0.94868207,0,0,1,0.9997977582697037
501621,796926,180,128,0.7111111111111112,53960,108946,"""7""",215467,"""Uknown""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,5,5,1,0.9770114942528738,-0.50027323,4,NA,NA,NA,1,NA,2,2,1,1,treatment1,1,2074319,1,0.95,0.8,0.94895667,1,1,1,0.9976192833444298
501622,694143,452,316,0.6991150442477876,53960,108946,"""7""",215467,"""Female""","""2018""",1411,"""Student""","""School""",1411,11886,22,24,23,23,1,0.9855072463768116,-0.33894593,NA,NA,NA,NA,NA,NA,2,2,0,1,treatment,1,2154438,1,1,0.88,0.9612727,1,1,1,0.9995727557535284
501622,796926,180,114,0.6333333333333333,53960,108946,"""7""",215467,"""Female""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,4,4,1,0.9770114942528738,-0.19296256,4,NA,NA,NA,1,NA,2,2,2,1,control,1,2074319,1,0.91,0.86,0.96947205,1,1,0,0.9990082245450244
501624,796926,73,48,0.6575342465753424,53960,108946,"""7""",215467,"""Female""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,5,4,0.8,0.9770114942528738,-0.0088662449,4,NA,NA,NA,1,NA,2,2,1,0,control,0,2074319,0,0.81,0.75,0.85238737,0,0,0,0.9910908304668341
501625,694143,473,336,0.7103594080338266,53960,108946,"""7""",215467,"""Female""","""2018""",1411,"""Student""","""School""",1411,11886,22,24,22,22,1,0.9855072463768116,-0.14749168000000001,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment,1,2154438,1,0.99,0.96,0.9499539,1,1,1,0.9999047835329415
501625,796926,158,110,0.6962025316455697,53960,108946,"""7""",215467,"""Female""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,4,4,1,0.9770114942528738,-0.51671052,4,NA,NA,NA,1,NA,2,2,1,1,treatment1,1,2074319,1,0.97,0.87,0.9546184,1,1,1,0.9994148755322785
501626,796926,118,72,0.6101694915254238,53960,108946,"""7""",215467,"""Male""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,4,3,0.75,0.9770114942528738,-0.90648937,4,NA,NA,NA,1,NA,2,2,2,1,control,1,2074319,1,0.75,0.67,0.47043806,1,1,0,0.9837068296385064
501627,796926,99,65,0.6565656565656566,53960,108946,"""7""",215467,"""Male""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,2,2,1,0.9770114942528738,1.326568,4,NA,NA,NA,1,NA,2,2,1,1,treatment1,1,2074319,1,0.63,0.74,0.92680585,1,1,1,0.968099221921462
501628,694143,505,320,0.6336633663366337,53960,108946,"""7""",215467,"""Male""","""2018""",1411,"""Student""","""School""",1411,11886,22,24,23,23,1,0.9855072463768116,0.26660225,NA,NA,NA,NA,NA,NA,2,2,0,1,treatment,1,2154438,1,0.91,0.83,0.95377266,1,1,1,0.9983347714153651
501628,796926,162,94,0.5802469135802469,53960,108946,"""7""",215467,"""Male""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,4,4,1,0.9770114942528738,1.0243033000000001,4,NA,NA,NA,1,NA,2,2,0,1,treatment1,1,2074319,1,0.94,0.82,0.9664309,1,1,1,0.9981911522246355
501629,694203,415,256,0.6168674698795181,53960,108946,"""7""",215467,"""Female""","""2018""",1411,"""Student""","""School""",1411,11886,22,24,18,18,1,0.9823529411764704,0.81019044,4,NA,NA,NA,NA,NA,2,2,0,1,treatment,1,2133927,1,0.89,0.77,0.9306524,1,1,1,0.9947014433950059
501629,796926,151,99,0.6556291390728477,53960,108946,"""7""",215467,"""Female""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,4,4,1,0.9770114942528738,0.50459814,4,NA,NA,NA,1,NA,2,2,1,1,control,1,2074319,1,0.8,0.68,0.9635562,1,1,0,0.9520976580850151
501631,796926,126,78,0.6190476190476191,53960,108946,"""7""",215467,"""Male""","""2018""",1411,"""Student""","""School""",1411,11886,22,14,4,4,1,0.9770114942528738,-0.16230437,4,NA,NA,NA,1,NA,2,2,2,1,control,1,2074319,1,0.72,0.74,0.94711685,1,1,0,0.9778483898397033
501671,754873,43,25,0.5813953488372093,53707,108462,"""""",423867,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,treatment1,1,2056390,1,0.82,0.73,0.8463736,1,1,1,0.9878782488832671
501672,754873,42,22,0.5238095238095238,53707,108462,"""""",423867,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,13,1,1,1,0.7575757575757573,-0.16903085,NA,NA,NA,NA,NA,NA,2,2,1,1,treatment1,1,2056390,1,0.88,0.85,0.9260665,1,1,1,0.9987894420579555
501673,754873,39,15,0.38461538461538464,53707,108462,"""""",423867,"""Female""","""""",13849,"""Student""","""School""",13849,30628,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,1,control,1,2056390,1,0.72,0.83,0.78072834,1,1,0,0.9975581507098162
501674,754873,25,11,0.44,53707,108462,"""""",423867,"""Uknown""","""""",13849,"""Student""","""School""",13849,30628,22,13,1,0,0,0.7575757575757573,-3.2115862,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment1,0,2056390,0,0.37,0.36,0.40628576,0,0,1,0.031702317500273504
501676,754873,42,24,0.5714285714285714,53707,108462,"""""",423867,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,13,1,1,1,0.7575757575757573,-0.16903085,NA,NA,NA,NA,NA,NA,2,2,2,1,control,1,2056390,1,0.8,0.87,0.9138771,1,1,0,0.9988219281303019
501677,754873,42,18,0.42857142857142855,53707,108462,"""""",423867,"""Uknown""","""""",13849,"""Student""","""School""",13849,30628,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,treatment1,1,2056390,1,0.79,0.82,0.8231242,1,1,1,0.9976036041329215
501678,754873,33,14,0.42424242424242425,53707,108462,"""""",423867,"""Female""","""""",13849,"""Student""","""School""",13849,30628,22,13,1,1,1,0.7575757575757573,1,NA,NA,NA,NA,NA,NA,2,2,1,1,control,1,2056390,1,0.85,0.75,0.9228926,1,1,0,0.990858878830252
501679,754873,38,17,0.4473684210526316,53707,108462,"""""",423867,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,13,2,1,0.5,0.7575757575757573,0.59501266,NA,NA,NA,NA,NA,NA,2,2,1,1,treatment1,1,2056390,1,0.63,0.64,0.46678007,1,1,1,0.9507124461442359
501681,754873,43,20,0.4651162790697674,53707,108462,"""""",423867,"""Female""","""""",13849,"""Student""","""School""",13849,30628,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,control,1,2056390,1,0.78,0.81,0.85001147,1,1,0,0.9966954753607014
501682,754873,42,20,0.4761904761904762,53707,108462,"""""",423867,"""Female""","""""",13849,"""Student""","""School""",13849,30628,22,13,1,1,1,0.7575757575757573,-0.16903085,NA,NA,NA,NA,NA,NA,2,2,1,1,control,1,2056390,1,0.86,0.82,0.89481246,1,1,0,0.9978665118666177
501683,754873,42,23,0.5476190476190477,53707,NA,"""""",423867,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,control,1,2056390,1,0.82,0.8,0.8592458,1,1,0,0.9966173420357511
501684,754873,42,21,0.5,53707,108462,"""""",423867,"""Female""","""""",13849,"""Student""","""School""",13849,30628,22,13,1,1,1,0.7575757575757573,-0.16903085,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment1,1,2056390,1,0.92,0.87,0.8930003,1,1,1,0.9993845292593754
501685,754873,42,19,0.4523809523809524,53707,108462,"""""",423867,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,13,1,1,1,0.7575757575757573,-0.16903085,NA,NA,NA,NA,NA,NA,2,2,1,1,control,1,2056390,1,0.85,0.81,0.9098936,1,1,0,0.9971641922954059
501686,754873,42,19,0.4523809523809524,53707,108462,"""""",423867,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,13,1,1,1,0.7575757575757573,-0.16903085,NA,NA,NA,NA,NA,NA,2,2,1,1,control,1,2056390,1,0.89,0.91,0.88251406,1,1,0,0.999676707078971
501687,754873,43,18,0.4186046511627907,53707,108462,"""""",423867,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,13,1,1,1,0.7575757575757573,1.3522468,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment1,1,2056390,1,0.82,0.79,0.8465494,1,1,1,0.9960736361591106
501688,754873,43,22,0.5116279069767442,53707,108462,"""""",423867,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,13,1,1,1,0.7575757575757573,1.3522468,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment1,0,2056390,0,0.88,0.87,0.9071908,0,0,1,0.9992183036412292
501689,754873,42,23,0.5476190476190477,53707,108462,"""""",423867,"""Uknown""","""""",13849,"""Student""","""School""",13849,30628,22,13,1,1,1,0.7575757575757573,-0.16903085,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment1,1,2056390,1,0.89,0.87,0.90826005,1,1,1,0.9992529403037544
501690,754873,42,19,0.4523809523809524,53707,108462,"""""",423867,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,13,1,1,1,0.7575757575757573,-0.16903085,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment1,1,2056390,1,0.91,0.87,0.86982346,1,1,1,0.999399033468446
501691,754873,25,16,0.64,53707,108462,"""""",423867,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,13,2,0,0,0.7575757575757573,-1.067775,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,control,0,2056390,0,0.41,0.34,0.33067352,0,0,0,0.03336564164750508
501692,754873,43,18,0.4186046511627907,53707,NA,"""""",423867,"""Female""","""""",13849,"""Student""","""School""",13849,30628,22,13,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment1,1,2056390,1,0.77,0.85,0.8590318,1,1,1,0.9983238968713257
501694,754873,42,15,0.35714285714285715,53707,108462,"""""",423867,"""Female""","""""",13849,"""Student""","""School""",13849,30628,22,13,1,1,1,0.7575757575757573,-0.16903085,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment1,0,2056390,0,0.76,0.78,0.85211897,0,0,1,0.9935493104647094
501695,754873,43,16,0.372093023255814,53707,108462,"""""",423867,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,13,12,8,0.6666666666666666,0.7575757575757573,0.09406171,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,treatment1,0,2056390,0,0.66,0.69,0.61421543,0,0,1,0.9731633303653014
501696,754873,42,17,0.4047619047619048,53707,108462,"""""",423867,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,13,1,1,1,0.7575757575757573,-0.16903085,NA,NA,NA,NA,NA,NA,2,2,2,1,treatment1,1,2056390,1,0.85,0.9,0.8577992,1,1,1,0.9995606810206189
501697,754873,42,18,0.42857142857142855,53707,108462,"""""",423867,"""Female""","""""",13849,"""Student""","""School""",13849,30628,22,13,1,1,1,0.7575757575757573,-0.16903085,NA,NA,NA,NA,NA,NA,2,2,0,1,treatment1,1,2056390,1,0.8,0.84,0.89853907,1,1,1,0.9980199885968312
501698,754873,42,19,0.4523809523809524,53707,108462,"""""",423867,"""Female""","""""",13849,"""Student""","""School""",13849,30628,22,13,1,1,1,0.7575757575757573,-0.16903085,NA,NA,NA,NA,NA,NA,2,2,1,1,control,1,2056390,1,0.8,0.77,0.9001051,1,1,0,0.9925518802481145
501705,694143,57,47,0.8245614035087718,53944,108911,"""""",549259,"""Male""","""""",13849,"""Student""","""School""",13849,30628,22,4,4,4,1,0.8,0.27698502,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,control,0,2192276,0,0.94,0.96,0.9587555,0,0,0,0.9998751391731169
501719,803956,34,21,0.6176470588235294,53918,108861,"""6""",285903,"""Male""","""2007""",8576,"""Student""","""School""",8576,11919,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,0,treatment,0,2055011,0,0.85,0.8,0.93525445,0,0,1,0.9962930578428809
501720,803956,51,32,0.6274509803921569,53918,108861,"""6""",285903,"""Male""","""2007""",8576,"""Student""","""School""",8576,11919,22,8,4,4,1,0.981132075471698,-0.34387702,2,NA,NA,NA,NA,NA,4,4,1,1,control,1,2055011,1,0.93,0.79,0.88737786,1,1,0,0.9973853716333763
501721,803956,42,26,0.6190476190476191,53918,108861,"""6""",285903,"""Male""","""2007""",8576,"""Student""","""School""",8576,11919,22,8,4,4,1,0.981132075471698,-0.27313489,2,NA,NA,NA,NA,NA,4,4,1,1,control,1,2055011,1,0.9,0.82,0.82905567,1,1,0,0.9985698718092713
501722,803956,56,32,0.5714285714285714,53918,108861,"""6""",285903,"""Uknown""","""2007""",8576,"""Student""","""School""",8576,11919,22,8,3,3,1,0.981132075471698,1.1443128999999999,2,NA,NA,NA,NA,NA,4,4,1,1,treatment,1,2055011,1,0.91,0.85,0.90843934,1,1,1,0.9990099497600128
